14,0.1,0.3,40,500,0,0,350
13,0.1,0.3,50,500,0,0,350
7,0.2,0.3,0,500,0,349,1
20,0.2,0.3,10,500,0,3,347
15,0.2,0.3,20,500,0,0,350
13,0.2,0.3,30,500,0,0,350
12,0.2,0.3,40,500,0,0,350
12,0.2,0.3,50,500,0,0,350
7,0.3,0.3,0,500,0,349,1
17,0.3,0.3,10,500,0,0,350
13,0.3,0.3,20,500,0,0,350
12,0.3,0.3,30,500,0,0,350
11,0.3,0.3,40,500,0,0,350
11,0.3,0.3,50,500,0,0,350
7,0.4,0.3,0,500,0,349,1
15,0.4,0.3,10,500,0,0,350
12,0.4,0.3,20,500,0,0,350
11,0.4,0.3,30,500,0,0,350
11,0.4,0.3,40,500,0,0,350
11,0.4,0.3,50,500,0,0,350
7,0.5,0.3,0,500,0,349,1
14,0.5,0.3,10,500,0,0,350
12,0.5,0.3,20,500,0,0,350
11,0.5,0.3,30,500,0,0,350
11,0.5,0.3,40,500,0,0,350
10,0.5,0.3,50,500,0,0,350
7,0.6,0.3,0,500,0,349,1
14,0.6,0.3,10,500,0,0,350
12,0.6,0.3,20,500,0,0,350
11,0.6,0.3,30,500,0,0,350
11,0.6,0.3,40,500,0,0,350
10,0.6,0.3,50,500,0,0,350
7,0.7,0.3,0,500,0,349,1
12,0.7,0.3,10,500,0,0,350
11,0.7,0.3,20,500,0,0,350
10,0.7,0.3,30,500,0,0,350
10,0.7,0.3,40,500,0,0,350
10,0.7,0.3,50,500,0,0,350
7,0.8,0.3,0,500,0,349,1
13,0.8,0.3,10,500,0,0,350
11,0.8,0.3,20,500,0,0,350
10,0.8,0.3,30,500,0,0,350
10,0.8,0.3,40,500,0,0,350
10,0.8,0.3,50,500,0,0,350
7,0.9,0.3,0,500,0,349,1
12,0.9,0.3,10,500,0,0,350
11,0.9,0.3,20,500,0,0,350
10,0.9,0.3,30,500,0,0,350
10,0.9,0.3,40,500,0,0,350
10,0.9,0.3,50,500,0,0,350
7,1,0.3,0,500,0,349,1
11,1,0.3,10,500,0,0,350
10,1,0.3,20,500,0,0,350
10,1,0.3,30,500,0,0,350
10,1,0.3,40,500,0,0,350
10,1,0.3,50,500,0,0,350
7,0,0.4,0,500,0,299,1
7,0,0.4,10,500,0,299,1
7,0,0.4,20,500,0,299,1
7,0,0.4,30,500,0,299,1
7,0,0.4,40,500,0,299,1
7,0,0.4,50,500,0,299,1
7,0.1,0.4,0,500,0,299,1
39,0.1,0.4,10,500,0,28,272
19,0.1,0.4,20,500,0,1,299
16,0.1,0.4,30,500,0,0,300
14,0.1,0.4,40,500,0,0,300
13,0.1,0.4,50,500,0,0,300
7,0.2,0.4,0,500,0,299,1
21,0.2,0.4,10,500,0,2,298
15,0.2,0.4,20,500,0,0,300
13,0.2,0.4,30,500,0,0,300
12,0.2,0.4,40,500,0,0,300
12,0.2,0.4,50,500,0,0,300
7,0.3,0.4,0,500,0,299,1
19,0.3,0.4,10,500,0,0,300
13,0.3,0.4,20,500,0,0,300
12,0.3,0.4,30,500,0,0,300
11,0.3,0.4,40,500,0,0,300
11,0.3,0.4,50,500,0,0,300
7,0.4,0.4,0,500,0,299,1
15,0.4,0.4,10,500,0,0,300
12,0.4,0.4,20,500,0,0,300
11,0.4,0.4,30,500,0,0,300
11,0.4,0.4,40,500,0,0,300
10,0.4,0.4,50,500,0,0,300
7,0.5,0.4,0,500,0,299,1
14,0.5,0.4,10,500,0,0,300
12,0.5,0.4,20,500,0,0,300
11,0.5,0.4,30,500,0,0,300
11,0.5,0.4,40,500,0,0,300
10,0.5,0.4,50,500,0,0,300
7,0.6,0.4,0,500,0,299,1
15,0.6,0.4,10,500,0,0,300
12,0.6,0.4,20,500,0,0,300
11,0.6,0.4,30,500,0,0,300
11,0.6,0.4,40,500,0,0,300
10,0.6,0.4,50,500,0,0,300
7,0.7,0.4,0,500,0,299,1
13,0.7,0.4,10,500,0,0,300
11,0.7,0.4,20,500,0,0,300
10,0.7,0.4,30,500,0,0,300
10,0.7,0.4,40,500,0,0,300
10,0.7,0.4,50,500,0,0,300
7,0.8,0.4,0,500,0,299,1
12,0.8,0.4,10,500,0,0,300
11,0.8,0.4,20,500,0,0,300
10,0.8,0.4,30,500,0,0,300
10,0.8,0.4,40,500,0,0,300
10,0.8,0.4,50,500,0,0,300
7,0.9,0.4,0,500,0,299,1
13,0.9,0.4,10,500,0,0,300
11,0.9,0.4,20,500,0,0,300
10,0.9,0.4,30,500,0,0,300
10,0.9,0.4,40,500,0,0,300
10,0.9,0.4,50,500,0,0,300
7,1,0.4,0,500,0,299,1
12,1,0.4,10,500,0,0,300
10,1,0.4,20,500,0,0,300
10,1,0.4,30,500,0,0,300
10,1,0.4,40,500,0,0,300
10,1,0.4,50,500,0,0,300
7,0,0.5,0,500,0,249,1
7,0,0.5,10,500,0,249,1
7,0,0.5,20,500,0,249,1
7,0,0.5,30,500,0,249,1
7,0,0.5,40,500,0,249,1
7,0,0.5,50,500,0,249,1
7,0.1,0.5,0,500,0,249,1
32,0.1,0.5,10,500,0,37,213
22,0.1,0.5,20,500,0,2,248
17,0.1,0.5,30,500,0,0,250
15,0.1,0.5,40,500,0,0,250
14,0.1,0.5,50,500,0,0,250
7,0.2,0.5,0,500,0,249,1
23,0.2,0.5,10,500,0,6,244
16,0.2,0.5,20,500,0,0,250
14,0.2,0.5,30,500,0,0,250
13,0.2,0.5,40,500,0,0,250
12,0.2,0.5,50,500,0,0,250
7,0.3,0.5,0,500,0,249,1
21,0.3,0.5,10,500,0,0,250
15,0.3,0.5,20,500,0,0,250
13,0.3,0.5,30,500,0,0,250
12,0.3,0.5,40,500,0,0,250
12,0.3,0.5,50,500,0,0,250
7,0.4,0.5,0,500,0,249,1
17,0.4,0.5,10,500,0,0,250
13,0.4,0.5,20,500,0,0,250
12,0.4,0.5,30,500,0,0,250
11,0.4,0.5,40,500,0,0,250
11,0.4,0.5,50,500,0,0,250
7,0.5,0.5,0,500,0,249,1
14,0.5,0.5,10,500,0,0,250
12,0.5,0.5,20,500,0,0,250
11,0.5,0.5,30,500,0,0,250
11,0.5,0.5,40,500,0,0,250
10,0.5,0.5,50,500,0,0,250
7,0.6,0.5,0,500,0,249,1
14,0.6,0.5,10,500,0,0,250
12,0.6,0.5,20,500,0,0,250
11,0.6,0.5,30,500,0,0,250
11,0.6,0.5,40,500,0,0,250
10,0.6,0.5,50,500,0,0,250
7,0.7,0.5,0,500,0,249,1
14,0.7,0.5,10,500,0,0,250
12,0.7,0.5,20,500,0,0,250
11,0.7,0.5,30,500,0,0,250
10,0.7,0.5,40,500,0,0,250
10,0.7,0.5,50,500,0,0,250
7,0.8,0.5,0,500,0,249,1
13,0.8,0.5,10,500,0,0,250
11,0.8,0.5,20,500,0,0,250
11,0.8,0.5,30,500,0,0,250
10,0.8,0.5,40,500,0,0,250
10,0.8,0.5,50,500,0,0,250
7,0.9,0.5,0,500,0,249,1
12,0.9,0.5,10,500,0,0,250
11,0.9,0.5,20,500,0,0,250
10,0.9,0.5,30,500,0,0,250
10,0.9,0.5,40,500,0,0,250
10,0.9,0.5,50,500,0,0,250
7,1,0.5,0,500,0,249,1
12,1,0.5,10,500,0,0,250
11,1,0.5,20,500,0,0,250
10,1,0.5,30,500,0,0,250
10,1,0.5,40,500,0,0,250
10,1,0.5,50,500,0,0,250
7,0,0.6,0,500,0,199,1
7,0,0.6,10,500,0,199,1
7,0,0.6,20,500,0,199,1
7,0,0.6,30,500,0,199,1
7,0,0.6,40,500,0,199,1
7,0,0.6,50,500,0,199,1
7,0.1,0.6,0,500,0,199,1
53,0.1,0.6,10,500,0,71,129
26,0.1,0.6,20,500,0,12,188
21,0.1,0.6,30,500,0,3,197
18,0.1,0.6,40,500,0,0,200
15,0.1,0.6,50,500,0,0,200
7,0.2,0.6,0,500,0,199,1
30,0.2,0.6,10,500,0,6,194
17,0.2,0.6,20,500,0,0,200
15,0.2,0.6,30,500,0,0,200
13,0.2,0.6,40,500,0,0,200
12,0.2,0.6,50,500,0,0,200
7,0.3,0.6,0,500,0,199,1
24,0.3,0.6,10,500,0,2,198
15,0.3,0.6,20,500,0,0,200
14,0.3,0.6,30,500,0,0,200
12,0.3,0.6,40,500,0,0,200
12,0.3,0.6,50,500,0,0,200
7,0.4,0.6,0,500,0,199,1
18,0.4,0.6,10,500,0,0,200
13,0.4,0.6,20,500,0,0,200
12,0.4,0.6,30,500,0,0,200
12,0.4,0.6,40,500,0,0,200
11,0.4,0.6,50,500,0,0,200
7,0.5,0.6,0,500,0,199,1
15,0.5,0.6,10,500,0,0,200
12,0.5,0.6,20,500,0,0,200
11,0.5,0.6,30,500,0,0,200
11,0.5,0.6,40,500,0,0,200
10,0.5,0.6,50,500,0,0,200
7,0.6,0.6,0,500,0,199,1
15,0.6,0.6,10,500,0,0,200
12,0.6,0.6,20,500,0,0,200
11,0.6,0.6,30,500,0,0,200
11,0.6,0.6,40,500,0,0,200
10,0.6,0.6,50,500,0,0,200
7,0.7,0.6,0,500,0,199,1
14,0.7,0.6,10,500,0,0,200
11,0.7,0.6,20,500,0,0,200
11,0.7,0.6,30,500,0,0,200
10,0.7,0.6,40,500,0,0,200
10,0.7,0.6,50,500,0,0,200
7,0.8,0.6,0,500,0,199,1
14,0.8,0.6,10,500,0,0,200
11,0.8,0.6,20,500,0,0,200
11,0.8,0.6,30,500,0,0,200
10,0.8,0.6,40,500,0,0,200
10,0.8,0.6,50,500,0,0,200
7,0.9,0.6,0,500,0,199,1
13,0.9,0.6,10,500,0,0,200
11,0.9,0.6,20,500,0,0,200
10,0.9,0.6,30,500,0,0,200
10,0.9,0.6,40,500,0,0,200
10,0.9,0.6,50,500,0,0,200
7,1,0.6,0,500,0,199,1
12,1,0.6,10,500,0,0,200
11,1,0.6,20,500,0,0,200
10,1,0.6,30,500,0,0,200
10,1,0.6,40,500,0,0,200
10,1,0.6,50,500,0,0,200
7,0,0.7,0,500,0,149,1
7,0,0.7,10,500,0,149,1
7,0,0.7,20,500,0,149,1
7,0,0.7,30,500,0,149,1
7,0,0.7,40,500,0,149,1
7,0,0.7,50,500,0,149,1
7,0.1,0.7,0,500,0,149,1
7,0.1,0.7,10,500,0,149,1
34,0.1,0.7,20,500,0,19,131
23,0.1,0.7,30,500,0,6,144
20,0.1,0.7,40,500,0,3,147
19,0.1,0.7,50,500,0,0,150
7,0.2,0.7,0,500,0,149,1
30,0.2,0.7,10,500,0,19,131
19,0.2,0.7,20,500,0,0,150
15,0.2,0.7,30,500,0,0,150
14,0.2,0.7,40,500,0,0,150
13,0.2,0.7,50,500,0,0,150
7,0.3,0.7,0,500,0,149,1
25,0.3,0.7,10,500,0,8,142
16,0.3,0.7,20,500,0,0,150
14,0.3,0.7,30,500,0,0,150
13,0.3,0.7,40,500,0,0,150
12,0.3,0.7,50,500,0,0,150
7,0.4,0.7,0,500,0,149,1
21,0.4,0.7,10,500,0,1,149
15,0.4,0.7,20,500,0,0,150
13,0.4,0.7,30,500,0,0,150
13,0.4,0.7,40,500,0,0,150
12,0.4,0.7,50,500,0,0,150
7,0.5,0.7,0,500,0,149,1
19,0.5,0.7,10,500,0,0,150
14,0.5,0.7,20,500,0,0,150
13,0.5,0.7,30,500,0,0,150
12,0.5,0.7,40,500,0,0,150
11,0.5,0.7,50,500,0,0,150
7,0.6,0.7,0,500,0,149,1
17,0.6,0.7,10,500,0,0,150
13,0.6,0.7,20,500,0,0,150
12,0.6,0.7,30,500,0,0,150
11,0.6,0.7,40,500,0,0,150
11,0.6,0.7,50,500,0,0,150
7,0.7,0.7,0,500,0,149,1
14,0.7,0.7,10,500,0,0,150
12,0.7,0.7,20,500,0,0,150
11,0.7,0.7,30,500,0,0,150
11,0.7,0.7,40,500,0,0,150
10,0.7,0.7,50,500,0,0,150
7,0.8,0.7,0,500,0,149,1
15,0.8,0.7,10,500,0,0,150
12,0.8,0.7,20,500,0,0,150
11,0.8,0.7,30,500,0,0,150
11,0.8,0.7,40,500,0,0,150
10,0.8,0.7,50,500,0,0,150
7,0.9,0.7,0,500,0,149,1
14,0.9,0.7,10,500,0,0,150
12,0.9,0.7,20,500,0,0,150
11,0.9,0.7,30,500,0,0,150
11,0.9,0.7,40,500,0,0,150
10,0.9,0.7,50,500,0,0,150
7,1,0.7,0,500,0,149,1
13,1,0.7,10,500,0,0,150
11,1,0.7,20,500,0,0,150
11,1,0.7,30,500,0,0,150
10,1,0.7,40,500,0,0,150
10,1,0.7,50,500,0,0,150
7,0,0.8,0,500,0,99,1
7,0,0.8,10,500,0,99,1
7,0,0.8,20,500,0,99,1
7,0,0.8,30,500,0,99,1
7,0,0.8,40,500,0,99,1
7,0,0.8,50,500,0,99,1
7,0.1,0.8,0,500,0,99,1
20,0.1,0.8,10,500,0,85,15
31,0.1,0.8,20,500,0,30,70
25,0.1,0.8,30,500,0,8,92
22,0.1,0.8,40,500,0,1,99
18,0.1,0.8,50,500,0,0,100
7,0.2,0.8,0,500,0,99,1
36,0.2,0.8,10,500,0,32,68
21,0.2,0.8,20,500,0,5,95
17,0.2,0.8,30,500,0,0,100
15,0.2,0.8,40,500,0,0,100
13,0.2,0.8,50,500,0,0,100
7,0.3,0.8,0,500,0,99,1
22,0.3,0.8,10,500,0,15,85
18,0.3,0.8,20,500,0,1,99
14,0.3,0.8,30,500,0,0,100
13,0.3,0.8,40,500,0,0,100
12,0.3,0.8,50,500,0,0,100
7,0.4,0.8,0,500,0,99,1
25,0.4,0.8,10,500,0,4,96
16,0.4,0.8,20,500,0,0,100
13,0.4,0.8,30,500,0,0,100
12,0.4,0.8,40,500,0,0,100
12,0.4,0.8,50,500,0,0,100
7,0.5,0.8,0,500,0,99,1
19,0.5,0.8,10,500,0,1,99
14,0.5,0.8,20,500,0,0,100
12,0.5,0.8,30,500,0,0,100
11,0.5,0.8,40,500,0,0,100
11,0.5,0.8,50,500,0,0,100
7,0.6,0.8,0,500,0,99,1
17,0.6,0.8,10,500,0,2,98
13,0.6,0.8,20,500,0,0,100
12,0.6,0.8,30,500,0,0,100
11,0.6,0.8,40,500,0,0,100
11,0.6,0.8,50,500,0,0,100
7,0.7,0.8,0,500,0,99,1
15,0.7,0.8,10,500,0,0,100
12,0.7,0.8,20,500,0,0,100
11,0.7,0.8,30,500,0,0,100
11,0.7,0.8,40,500,0,0,100
10,0.7,0.8,50,500,0,0,100
7,0.8,0.8,0,500,0,99,1
15,0.8,0.8,10,500,0,1,99
13,0.8,0.8,20,500,0,0,100
12,0.8,0.8,30,500,0,0,100
11,0.8,0.8,40,500,0,0,100
11,0.8,0.8,50,500,0,0,100
7,0.9,0.8,0,500,0,99,1
14,0.9,0.8,10,500,0,0,100
12,0.9,0.8,20,500,0,0,100
11,0.9,0.8,30,500,0,0,100
10,0.9,0.8,40,500,0,0,100
10,0.9,0.8,50,500,0,0,100
7,1,0.8,0,500,0,99,1
13,1,0.8,10,500,0,0,100
11,1,0.8,20,500,0,0,100
10,1,0.8,30,500,0,0,100
10,1,0.8,40,500,0,0,100
10,1,0.8,50,500,0,0,100
7,0,0.9,0,500,0,49,1
7,0,0.9,10,500,0,49,1
7,0,0.9,20,500,0,49,1
7,0,0.9,30,500,0,49,1
7,0,0.9,40,500,0,49,1
7,0,0.9,50,500,0,49,1
7,0.1,0.9,0,500,0,49,1
7,0.1,0.9,10,500,0,49,1
7,0.1,0.9,20,500,0,49,1
7,0.1,0.9,30,500,0,49,1
11,0.1,0.9,40,500,0,48,2
10,0.1,0.9,50,500,0,48,2
7,0.2,0.9,0,500,0,49,1
7,0.2,0.9,10,500,0,49,1
7,0.2,0.9,20,500,0,49,1
20,0.2,0.9,30,500,0,45,5
27,0.2,0.9,40,500,0,4,46
21,0.2,0.9,50,500,0,2,48
7,0.3,0.9,0,500,0,49,1
7,0.3,0.9,10,500,0,49,1
11,0.3,0.9,20,500,0,47,3
23,0.3,0.9,30,500,0,2,48
21,0.3,0.9,40,500,0,1,49
18,0.3,0.9,50,500,0,0,50
7,0.4,0.9,0,500,0,49,1
10,0.4,0.9,10,500,0,48,2
30,0.4,0.9,20,500,0,1,49
18,0.4,0.9,30,500,0,1,49
17,0.4,0.9,40,500,0,0,50
15,0.4,0.9,50,500,0,0,50
7,0.5,0.9,0,500,0,49,1
22,0.5,0.9,10,500,0,38,12
21,0.5,0.9,20,500,0,0,50
16,0.5,0.9,30,500,0,0,50
14,0.5,0.9,40,500,0,0,50
13,0.5,0.9,50,500,0,0,50
7,0.6,0.9,0,500,0,49,1
24,0.6,0.9,10,500,0,8,42
18,0.6,0.9,20,500,0,0,50
14,0.6,0.9,30,500,0,1,49
16,0.6,0.9,40,500,0,0,50
14,0.6,0.9,50,500,0,0,50
7,0.7,0.9,0,500,0,49,1
26,0.7,0.9,10,500,0,6,44
17,0.7,0.9,20,500,0,0,50
14,0.7,0.9,30,500,0,0,50
13,0.7,0.9,40,500,0,0,50
12,0.7,0.9,50,500,0,0,50
7,0.8,0.9,0,500,0,49,1
23,0.8,0.9,10,500,0,4,46
15,0.8,0.9,20,500,0,0,50
13,0.8,0.9,30,500,0,0,50
12,0.8,0.9,40,500,0,0,50
12,0.8,0.9,50,500,0,0,50
7,0.9,0.9,0,500,0,49,1
22,0.9,0.9,10,500,0,1,49
14,0.9,0.9,20,500,0,0,50
12,0.9,0.9,30,500,0,0,50
11,0.9,0.9,40,500,0,0,50
11,0.9,0.9,50,500,0,0,50
7,1,0.9,0,500,0,49,1
16,1,0.9,10,500,0,2,48
14,1,0.9,20,500,0,0,50
12,1,0.9,30,500,0,0,50
12,1,0.9,40,500,0,0,50
11,1,0.9,50,500,0,0,50
2,0,1,0,500,0,0,0
2,0,1,10,500,0,0,0
2,0,1,20,500,0,0,0
2,0,1,30,500,0,0,0
2,0,1,40,500,0,0,0
2,0,1,50,500,0,0,0
2,0.1,1,0,500,0,0,0
2,0.1,1,10,500,0,0,0
2,0.1,1,20,500,0,0,0
2,0.1,1,30,500,0,0,0
2,0.1,1,40,500,0,0,0
2,0.1,1,50,500,0,0,0
2,0.2,1,0,500,0,0,0
2,0.2,1,10,500,0,0,0
2,0.2,1,20,500,0,0,0
2,0.2,1,30,500,0,0,0
2,0.2,1,40,500,0,0,0
2,0.2,1,50,500,0,0,0
2,0.3,1,0,500,0,0,0
2,0.3,1,10,500,0,0,0
2,0.3,1,20,500,0,0,0
2,0.3,1,30,500,0,0,0
2,0.3,1,40,500,0,0,0
2,0.3,1,50,500,0,0,0
2,0.4,1,0,500,0,0,0
2,0.4,1,10,500,0,0,0
2,0.4,1,20,500,0,0,0
2,0.4,1,30,500,0,0,0
2,0.4,1,40,500,0,0,0
2,0.4,1,50,500,0,0,0
2,0.5,1,0,500,0,0,0
2,0.5,1,10,500,0,0,0
2,0.5,1,20,500,0,0,0
2,0.5,1,30,500,0,0,0
2,0.5,1,40,500,0,0,0
2,0.5,1,50,500,0,0,0
2,0.6,1,0,500,0,0,0
2,0.6,1,10,500,0,0,0
2,0.6,1,20,500,0,0,0
2,0.6,1,30,500,0,0,0
2,0.6,1,40,500,0,0,0
2,0.6,1,50,500,0,0,0
2,0.7,1,0,500,0,0,0
2,0.7,1,10,500,0,0,0
2,0.7,1,20,500,0,0,0
2,0.7,1,30,500,0,0,0
2,0.7,1,40,500,0,0,0
2,0.7,1,50,500,0,0,0
2,0.8,1,0,500,0,0,0
2,0.8,1,10,500,0,0,0
2,0.8,1,20,500,0,0,0
2,0.8,1,30,500,0,0,0
2,0.8,1,40,500,0,0,0
2,0.8,1,50,500,0,0,0
2,0.9,1,0,500,0,0,0
2,0.9,1,10,500,0,0,0
2,0.9,1,20,500,0,0,0
2,0.9,1,30,500,0,0,0
2,0.9,1,40,500,0,0,0
2,0.9,1,50,500,0,0,0
2,1,1,0,500,0,0,0
2,1,1,10,500,0,0,0
2,1,1,20,500,0,0,0
2,1,1,30,500,0,0,0
2,1,1,40,500,0,0,0
2,1,1,50,500,0,0,0
